provider,source,id,name,future_programmes,future_hours,desc_pct,sample_title,sample_desc,suspicious_clone,clone_group_size,url
openepg,saudiarabia1,Sharqiya from Kalba.sa,Sharqiya from Kalba.sa,41,41.0,100.0,الشرقية من كلباء,تمثل القناة منصة إعلامية تفاعلية وتسلط الضوء على قضايا المنطقة الشرقية من الإمارات العربية المتحدة.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,Sky News Arabia HD.sa,Sky News Arabia HD.sa,41,41.0,100.0,Sky News عربية HD,تبث من داخل العالم العربي لتسلط الضوء على أحدث أخباره. كما تقدم بث حي ومباشر من قلب الأحداث وتغطية سريعة ومبكرة مع التركيز على الاحتراف الصحفي.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,SmartZone.sa,SmartZone.sa,41,41.0,100.0,SmartZone,قناة مصممة خصيصاً للأطفال والمراهقين تقدم برامج تعليمية وترفيهية، والعديد من البرامج الواقعية، من جميع أنحاء العالم.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,Sport 24.sa,Sport 24.sa,41,41.0,100.0,ذكريات:الحلقة 18,يستضيف البرنامج شخصيات رياضية سعودية، للحديث عن تاريخهم الحافل وإنجازاتهم الفريدة.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,stc tv cinema.sa,stc tv cinema.sa,41,41.0,100.0,stc tv cinema,الوجهة النهائية لعشاق السينما، وللعائلات على حد سواء. نجلب لك عالم السينما العربية الرائع إلى غرفة معيشتك، لنجعل من كل ليلة من لياليك، ليلة فيلم مشوق جديد.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,Ten.sa,Ten.sa,41,41.0,100.0,TeN,قناة TeN عامة مصرية تقدم قوالب برامجية مختلفة ومتنوعة، تجمع بين الحوار والرأي والخبر.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,Travel.sa,Travel.sa,41,41.0,100.0,ميستريز آت ذا كاسل:جان دارك، هاميلتُن سْكاندال,برنامج يبحث في غموض الآثار والمباني القديمة العريقة في ألمانيا، بريطانيا وفرنسا.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,Wanasah.sa,Wanasah.sa,41,41.0,100.0,وناسة,وناسة، قناة جمهور الشباب العربي الخليجي، تبث الڤيديو كليب والأغاني والحفلات والبرامج الموسيقية الترفيهية بدون توقف على مدار الساعة.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,Wousta from Al Dhaid.sa,Wousta from Al Dhaid.sa,41,41.0,100.0,الوسطى من الذيد,تشكل القناة جسراً يربط ماضي إمارة الشارقة بحاضرها، وتعكس ثراء هذه المنطقة وتراثها وآثارها والحياة الاجتماعية لسكانها.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,Zee Alwan.sa,Zee Alwan.sa,41,41.0,100.0,الساحرات الأربعة:الحلقة 9,أربع سيدات تؤسسن وكالة تحريات سرية لكشف الأزواج الخائنين.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,Rotana + HD.sa,Rotana + HD.sa,41,40.7,100.0,سمير أبو النيل,اجتماعي كوميدي لا يفوتكم.. سمير أبو النيل (أحمد مكي) شاب بخيل يعيش في حي شعبي، يواجه مفارقات ومشاكل مع أهل منطقته، ويزيد من كرههم له سوء معاملته إضافة لبخله الشديد. يمرض ابن عمه حسين أبو النيل ويترك ثروته لسمير الذي يقوم بإنشاء قناة فضائية يناقش فيها أحواله وعلاقاته بأصدقائه وأهل منطقته.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,egypt1,الشروق الجزائرية.eg,الشروق الجزائرية.eg,41,39.0,46.3,Bahar S3,تتبع الأحداث في الجزء الثالث بهار وهي تعاني من اضطرابات شخصية ومهنية كبيرة بعد وفاة تيمور، حيث تحاول تقديم الدعم لأطفالها للتكيف مع غياب والدهم، ويُعيدها القدر إلى العمل الطبي من جديد عندما تقع في حادث خطير.,False,1,https://www.open-epg.com/files/egypt1.xml
openepg,egypt1,الرشيد.eg,الرشيد.eg,41,39.0,4.9,برنامج مطبخي مع الشيف آية,,False,1,https://www.open-epg.com/files/egypt1.xml
openepg,qatar2,beIN SPORTS XTRA1 Digital.qa,beIN SPORTS XTRA1 Digital.qa,41,39.0,0.0,Main Race - Moto 3 - Austria GP 2026,,False,1,https://www.open-epg.com/files/qatar2.xml
openepg,qatar3,bein.com-06.qa,bein.com-06.qa,41,39.0,0.0,Main Race - Moto 3,,False,1,https://www.open-epg.com/files/qatar3.xml
epgshare,BEIN1,logos-_beINSPORTS9_AR.bein,logos-_beINSPORTS9_AR,40,60.0,0.0,Karate,,False,1,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
openepg,egypt2,Aloula.eg,Aloula.eg,40,44.0,32.5,Nelly W Sherihan,"Nelly is a wealthy girl, and Sherihan is the opposite. They happen to be cousins, with completely different personalities. When they find out that they will be getting an inheritance from their grandfather, they put their differences aside to solve the 'Mickey Mystery' which should get them to the inheritance.",False,1,https://www.open-epg.com/files/egypt2.xml
openepg,egypt2,Egyptian TV.eg,Egyptian TV.eg,40,44.0,32.5,Nelly W Sherihan,"Nelly is a wealthy girl, and Sherihan is the opposite. They happen to be cousins, with completely different personalities. When they find out that they will be getting an inheritance from their grandfather, they put their differences aside to solve the 'Mickey Mystery' which should get them to the inheritance.",False,1,https://www.open-epg.com/files/egypt2.xml
openepg,egypt2,TeN TV.eg,TeN TV.eg,40,43.5,30.0,برنامج بيت دعاء,,False,1,https://www.open-epg.com/files/egypt2.xml
openepg,egypt2,MBC MASR 2.eg,MBC MASR 2.eg,40,43.0,90.0,Sok Ala Ikhwatak,A young man's life is completely changed when he inherits a great fortune and learns that he has sisters he hasn't met before. Many funny situations occur as he starts his new life.,False,1,https://www.open-epg.com/files/egypt2.xml
openepg,qatar1,beIN SPORTS XTRA 3.qa,beIN SPORTS XTRA 3.qa,40,42.0,95.0,Wolverhampton Wanderers vs West Brom - EFL - English Football League SkyBet - Championship 2026/202,,False,1,https://www.open-epg.com/files/qatar1.xml
openepg,saudiarabia1,AD Sports 1.sa,AD Sports 1.sa,40,41.0,100.0,الدوري الأوروبي لكرة السلة:لم يُحدد,تابعوا آخر مباريات الدوري الأوروبي لكرة السلة.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,AD Sports 2.sa,AD Sports 2.sa,40,41.0,100.0,كأس فاطمة بنت مبارك للكرة الطائرة:أكاديمية الشيخة فاطمة × نادي وادي فينان,لا تفوّتوا فرصة متابعة فعاليات كأس أكاديمية فاطمة بنت مبارك للكرة الطائرة للسيدات.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,STARZPLAY Sports.sa,STARZPLAY Sports.sa,40,41.0,100.0,سباق الجائزة الكبرى للشراع:سويسرا – اليوم الأول,كونوا على الموعد مع هذه التغطية لسباق الجائزة الكبرى للقوارب الشراعية.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,qatar1,beIN SPORTS XTRA 5.qa,beIN SPORTS XTRA 5.qa,40,40.0,100.0,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events - August - 2026,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events,False,1,https://www.open-epg.com/files/qatar1.xml
openepg,qatar1,beIN SPORTS XTRA 6.qa,beIN SPORTS XTRA 6.qa,40,40.0,100.0,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events - August - 2026,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events,False,1,https://www.open-epg.com/files/qatar1.xml
openepg,qatar1,beIN SPORTS XTRA 7.qa,beIN SPORTS XTRA 7.qa,40,40.0,100.0,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events - August - 2026,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events,False,1,https://www.open-epg.com/files/qatar1.xml
openepg,qatar1,beIN SPORTS XTRA 8.qa,beIN SPORTS XTRA 8.qa,40,40.0,100.0,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events - August - 2026,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events,False,1,https://www.open-epg.com/files/qatar1.xml
openepg,qatar1,beIN SPORTS XTRA 9.qa,beIN SPORTS XTRA 9.qa,40,40.0,100.0,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events - August - 2026,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events,False,1,https://www.open-epg.com/files/qatar1.xml
openepg,egypt1,السعيدة.eg,السعيدة.eg,40,39.0,30.0,برنامج,,False,1,https://www.open-epg.com/files/egypt1.xml
openepg,egypt1,النهار.eg,النهار.eg,40,39.0,17.5,برنامج أسأل مع دعاء,,False,1,https://www.open-epg.com/files/egypt1.xml
openepg,qatar3,beIN SPORTS XTRA1 Digital.qa,beIN SPORTS XTRA1 Digital.qa,40,38.8,0.0,Japan vs Sri Lanka - Hockey Men's,,False,1,https://www.open-epg.com/files/qatar3.xml
openepg,qatar2,bein.com-05.qa,bein.com-05.qa,40,38.8,0.0,Japan vs Sri Lanka - Hockey Men's - Asian Games Aichi-Nagoya 2026,,False,1,https://www.open-epg.com/files/qatar2.xml
openepg,saudiarabia2,Al Hadath.sa,Al Hadath.sa,40,28.0,100.0,Al Hadath News,"Be at the forefront of top stories, breaking news, current affairs and all there is to know in the Arab region and around the world.",False,1,https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,Food Network.sa,Food Network.sa,40,28.0,100.0,Ranch To Table:Strawberry Season,"Seventh-generation cattle rancher and entrepreneur Elizabeth Poett tackles the work of running her family's 14,000-acre ranch while crafting regional dishes using her own fresh ingredients.",False,1,https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia3,Cartoon Network HD.sa,Cartoon Network HD.sa,40,27.5,100.0,ذا وندرفلي ويرد ورلد أوف غامبول,‫‫عالم غامبول الغريب حيث تنثني قوانين الواقع، وتتحول فيه روابط العائلة ومغامرات الحياة اليومية إلى شيء استثنائي في بلدة إلمور غريبة الأطوار.‬‬,False,1,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia4,Cartoon Network HD.sa,Cartoon Network HD.sa,40,27.5,100.0,The Wonderfully Weird World of Gumball,Gumball's wacky world where reality bends family bonds and everyday adventures turn extraordinary in the quirky town of Elmore.,False,1,https://www.open-epg.com/files/saudiarabia4.xml
openepg,saudiarabia2,CN English.sa,CN English.sa,40,27.5,100.0,The Wonderfully Weird World of Gumball:The Amadáin,"The adventures of Gumball and his friends in a weird world full of fun, funny moments, and delightful surprises.",False,1,https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,MBC 4 HD.sa,MBC 4 HD.sa,40,27.1,100.0,Motel California:Episode 11,"Raised in a quiet countryside motel, a woman returns to the hometown she fled 12 years ago—only to be drawn into a series of unforeseen turns when she crosses paths with her first love once more.",False,1,https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia3,MBC 4 HD.sa,MBC 4 HD.sa,40,27.1,100.0,Motel California,‫م1 ، ح11 : ‬,False,1,https://www.open-epg.com/files/saudiarabia3.xml
openepg,saudiarabia4,MBC 4 HD.sa,MBC 4 HD.sa,40,27.1,92.5,Motel California,,False,1,https://www.open-epg.com/files/saudiarabia4.xml
epgshare,AE1,Rotana.Classic.ae,Rotana Classic,39,85.0,100.0,Wife Number 13,"Wealthy Murad proposes to Aida shortly after their meeting. However, her shock is palpable upon discovering she's his 13th wife, leading her to devise a revenge plan with the aid of his previous wives. Shadia , Roshdy Abaza, Abd El Menem Ibrahim, Hassan Fayek, Wedad Hamdy, Aly Al Zarqany , Fatin Abd Alwahab, Ali Al Zarqany, Fatin Abd Alwahhab, Fateen Abd Alwahhab, Shadia, Abd El Mene'm Ibrahim, Fatin Abd Al-Wahab.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,SA2,EN:.Al.Asouf.Channel.sa,EN: Al Asouf Channel,39,84.0,92.3,Al Asouf,"As the tide of history shifts with the invasion of Kuwait and the Gulf War, the Al Tayans find themselves having to overcome bigger hurdles.",False,1,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
openepg,egypt2,Mix ONE.eg,Mix ONE.eg,39,43.0,82.1,Wounded Birds,"An orphaned brother and sister flee to the Turkish city of Istanbul, escaping from the person who destroyed their lives, and they learn many difficult life lessons along the way.",False,1,https://www.open-epg.com/files/egypt2.xml
openepg,saudiarabia1,AD Sports Premium 1.sa,AD Sports Premium 1.sa,39,41.0,100.0,الدوري الإيطالي:فيورنتينا × نابولي,ترقّبوا منافسات الدوري الإيطالي لكرة القدم Serie A، حيث تتصارع أعرق الأندية على لقب السكوديتو، والمقاعد الأوروبية، فيما تخوض فرق أخرى معركة البقاء وتفادي الهبوط.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,AD Sports Premium 2.sa,AD Sports Premium 2.sa,39,41.0,100.0,الدوري الإيطالي:فيورنتينا × نابولي,ترقّبوا منافسات الدوري الإيطالي لكرة القدم Serie A، حيث تتصارع أعرق الأندية على لقب السكوديتو، والمقاعد الأوروبية، فيما تخوض فرق أخرى معركة البقاء وتفادي الهبوط.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,Oman Sport.sa,Oman Sport.sa,39,41.0,100.0,كأس الخليج العربي:عمان × السعودية,تابعوا أجمل مباريات كأس الخليج العربي لكرة القدم، حيث تحتدم المنافسة بين منتخبات دول الخليج للحصول على اللقب.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,qatar5,Drama Stacked nov 2024 200x200.qa,Drama Stacked nov 2024 200x200.qa,39,41.0,0.0,Al Zahra Betareeqa Mokhtalefah S1 | E11,,False,1,https://www.open-epg.com/files/qatar5.xml
openepg,qatar5,Jeem-HD-1-01.qa,Jeem-HD-1-01.qa,39,41.0,0.0,Ekans,,False,1,https://www.open-epg.com/files/qatar5.xml
openepg,qatar5,SERIES2 DIGITAL.qa,SERIES2 DIGITAL.qa,39,40.9,0.0,Another Chance S1,,False,1,https://www.open-epg.com/files/qatar5.xml
openepg,saudiarabia1,Rotana Khalijia HD.sa,Rotana Khalijia HD.sa,39,40.5,100.0,روتانا سبورت مع وليد:الحلقة 39,استوديو تحليلي رياضي يقدمه وليد الفراج، أحد أبرز القامات الإعلامية الكروية في المملكة، في انطلاقة جديدة مع مجموعة روتانا.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,egypt1,إم بي سي دراما.eg,إم بي سي دراما.eg,39,39.0,100.0,دهب بنت الأوتيل,تنقذ دهب، وهي مدبرة غرف في أحد الفنادق، حياة رجل الأعمال الشهير نايف بعد أن تجده مضرجا بدمائه، الأمر الذي يضعهما في طريق محفوف بالمخاطر.,False,1,https://www.open-epg.com/files/egypt1.xml
openepg,egypt1,روتانا دراما.eg,روتانا دراما.eg,39,39.0,100.0,The Phoenix,تُجبر زمرد على الزواج من عم حبيبها سرهات بعد وفاته، لكن هذا القرار المصيري سيقلب حياتها رأسًا على عقب ويغيّر كل شيء.,False,1,https://www.open-epg.com/files/egypt1.xml
openepg,uae6,قناة اللعبة.ae,قناة اللعبة.ae,39,23.4,100.0,اللعبة: ليفل الوحش موسم 2 حلقة 11,يشارف وسيم وإسراء على تخطي المهمة الجديدة، ولكن مازو يقوم بإفشال محاولتهما. يجد مازو نفسه خاضعا لزكريا كونه يحمل سبيل النجاح في المهمة.,False,1,https://www.open-epg.com/files/uae6.xml
epgshare,AE1,ar:.ست.ماكس.ae,ar: ست ماكس,38,85.1,100.0,كوي جاني نا,‫‫يكافح المؤلف كبير عندما يواجه حالة قفلة الكاتب ويعاني من زواج فاشل، فينتقل إلى هيل ستيشن. مع ذلك، يظهر قاتل متسلسل مقلد في البلدة الخاملة ليصبح كبير المشتبه به الرئيسي.‬.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,en:.SET.Max.ae,en: SET Max,38,85.1,100.0,Koi Jaane Na,"Kabir, an author, struggles with writer's block and a failed marriage and moves to a hill station. However, when a copycat serial killer surfaces in the sleepy town, Kabir becomes a prime suspect.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Mix.ae,Mix,38,84.2,100.0,The Devil's Own,"When a small-town cop opens his home to a wounded stranger, he doesn't realize that this visitor is an IRA gunrunner seeking to arm his comrades. As secrets unravel and the past catches up, the two men are caught in a deadly game of trust and betrayal. Harrison Ford, Brad Pitt, Margaret Colin , Rubén Blades, Treat Williams, Alan J. Pakula, David Aaron Cohen , Margaret Colin, Ruben Blades, David Aaron Cohen.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Mix.One.ae,Mix One,38,84.2,100.0,The Devil's Own,"When a small-town cop opens his home to a wounded stranger, he doesn't realize that this visitor is an IRA gunrunner seeking to arm his comrades. As secrets unravel and the past catches up, the two men are caught in a deadly game of trust and betrayal. Harrison Ford, Brad Pitt, Margaret Colin , Rubén Blades, Treat Williams, Alan J. Pakula, David Aaron Cohen , Margaret Colin, Ruben Blades, David Aaron Cohen.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
openepg,saudiarabia1,Al Arabiya Business.sa,Al Arabiya Business.sa,38,41.0,100.0,جرس الإغلاق,ملخص تنفيذي يومي لكل المهتمين بعالم المال والأعمال من متابعي الأخبار الاقتصادية ورجال الأعمال والمستثمرين الأفراد المتابعين لحركة الأسواق، بالإضافة إلى نظرة تفصيلية وتحليل يومي للمؤثرات على هذه الأسواق مع أحد المختصين المتابعين لها.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,MBC MASR 2.sa,MBC MASR 2.sa,38,40.5,100.0,الكورة مع فايق:الحلقة 73,تابعوا برنامج الكورة مع فايق.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,qatar1,beIN SPORTS XTRA 2.qa,beIN SPORTS XTRA 2.qa,38,40.0,100.0,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events - August - 2026,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events,False,1,https://www.open-epg.com/files/qatar1.xml
openepg,qatar1,beIN SPORTS XTRA 4.qa,beIN SPORTS XTRA 4.qa,38,40.0,92.1,Great Britain vs Ecuador - Doubles - Davis Cup 2nd Qualifier - 2026 - MD2,,False,1,https://www.open-epg.com/files/qatar1.xml
openepg,qatar4,Drama Stacked nov 2024 200x200.qa,Drama Stacked nov 2024 200x200.qa,38,40.0,0.0,E11 | S1 عزابي,,False,1,https://www.open-epg.com/files/qatar4.xml
openepg,qatar4,SERIES2 DIGITAL.qa,SERIES2 DIGITAL.qa,38,40.0,0.0,Another Chance S1,,False,1,https://www.open-epg.com/files/qatar4.xml
openepg,egypt1,إم بي سي أكشن.eg,إم بي سي أكشن.eg,38,39.5,28.9,Kingdom,في خلال فترة الحروب بالصين في الفترة ما بين عام 221 و475، يسعى صبي مغمور رفقة ملك شاب غيير المملكة، فيمران بالعديد من التحديات التي ستغير مجرى التاريخ.,False,1,https://www.open-epg.com/files/egypt1.xml
openepg,saudiarabia2,CNN.sa,CNN.sa,38,28.0,100.0,Inside Politics With Manu Raju,"Manu Raju leads an in-depth conversation on the week's most important political storylines, with a diverse set of analysts and news-making interviews.",False,1,https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,Oman Al Thakafeyah.sa,Oman Al Thakafeyah.sa,38,28.0,100.0,Remarkable Inventions,"From a simple idea to an invention that changes the world! In this cultural program, we highlight the most prominent inventions that have contributed to the advancement of humanity.",False,1,https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,Saudi 1.sa,Saudi 1.sa,38,27.5,100.0,Fataawa,"Erudite Muslim scholars address viewers’ queries regarding matters in accordance with the Islamic law, the Holy Qur’an and the Prophet’s Sunnah.",False,1,https://www.open-epg.com/files/saudiarabia2.xml
openepg,saudiarabia2,Nat. Geo. Wild HD.sa,Nat. Geo. Wild HD.sa,38,27.2,100.0,Africa's Ghost River:Lifeline,"The Boteti River is a vital lifeline for the animals that depend on its waters in one of Botswana’s harshest landscapes. Along its channels, floodplains and surrounding grasslands, life is shaped by drought, abundance and dramatic seasonal change.",False,1,https://www.open-epg.com/files/saudiarabia2.xml
epgshare,BEIN1,beIN_SPORTS3_DIGITAL_Mono_AR.bein,beIN_SPORTS3_DIGITAL_Mono_AR,37,61.0,0.0,TBA vs TBA,,False,1,https://epgshare01.online/epgshare01/epg_ripper_BEIN1.xml.gz
openepg,egypt2,Sada El Balad.eg,Sada El Balad.eg,37,44.0,35.1,Ahla Ayam,"Drawing comparisons to both ""Friends"" and ""How I Met Your Mother,"" this sitcom revolves around a group of friends, all recently graduated, hip professionals who often get together at a Cairo cafe to sift through the confusions facing them personally, professionally and romantically.",False,1,https://www.open-epg.com/files/egypt2.xml
openepg,egypt2,LBC.eg,LBC.eg,37,43.0,89.2,حفلة,,False,1,https://www.open-epg.com/files/egypt2.xml
openepg,egypt2,Nile Life.eg,Nile Life.eg,37,43.0,29.7,برنامج صحتك بالدنيا,,False,1,https://www.open-epg.com/files/egypt2.xml
openepg,egypt2,MBC 5.eg,MBC 5.eg,37,42.7,91.9,Hayat,"A girl full of ambition, Hayat is forced to raise her younger siblings, care for her sick mother, and save her addict father from the trouble he always brings upon himself. Despite all that, she remains optimistic.",False,1,https://www.open-epg.com/files/egypt2.xml
openepg,saudiarabia1,Dubai Sports HD.sa,Dubai Sports HD.sa,37,40.6,100.0,الدوري الوطني لكرة القدم للسيدات:نورث كارولاينا كوريج × جوثام,لا تفوتوا متابعة أحداث بطولة الدوري الوطني لكرة القدم للسيدات.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
epgshare,AE1,Dubai.Sports.1.ae,Dubai Sports 1,37,39.1,0.0,NWSL – R22) North Carolina Courage vs Gotham,,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
openepg,egypt1,روتانا خليجية.eg,روتانا خليجية.eg,37,39.0,56.8,الدعوة عامة,معتز على بندويش (محمد عبدالرحمن) شاب طائش ولاهي، يعيش مع والدته سعاد أحمد (سوسن بدر)، ولا يهتم بها أو يتواصل معها، ودائماً مشغول عنها بأصحابه، حتى أهمل أدويتها، وطلباتها للإستعداد للسفر لأداء العمرة، وكاد أن يتسبب فى عدم لحاقها بالطائرة، فدعيت عليه من قلبها بقولها : إلهي ما تكسب ولا تربح ولا يوقفلك إلا والد الحرام…إلهي تتنكب فى كل خطوة تمشيها…إنت واللي معاك يامعتر يا إبن بطني…، ثم سافرت لأداء العمرة. إستيقظ معتز على كرة تصطدم برأسه، كان أولاد الشارع يلعبون بها، والغريب أن نافذة حجرته مغلقة، كما إنقطعت المياه أثناء قضاء حاجته، وإنقطع الغاز أثناء إعداد الإفطار، وزاره فأراً قرقض كل ملابسه، وفى الشارع جلس على الرصيف المدهون حديثاً، ويتمزق بنطلونه من الخلف، وعندما عاد للمنزل وطلب بيتزا ديلفري، وصلته فى المساء، لإحتراق المحل. وليد (أحمد الفيشاوي) وهنا (أسماء أبواليزيد) نصابان، يقومان بتصوير الطائشين من مستخدمي وسائل التواصل الإجتماعي، بعد أن تستدرجهم هنا، ليخلعوا ملابسهم، ثم يبتزونهم. وعندما جمعوا مبلغاً كبيرا من المال، توصل اليهم أحد ضحاياهم، ويدعي شلبي (محمد عبدالهادي)، وكان من البلطجية، فاستولي على كل ماجمعوا من أموال، وقام رجاله بالإعتداء عليهم. يحاول وليد وهنا إبتزاز ضحية جديدة، لتعويض مافقدوه، ويطلبون هذه المرة ٢ مليون جنيه، وهو مبلغ ضخم، لم يسبق لهم طلبه، ولكن الضحية تميم (أسامة جلال) وافق على ترك المبلغ فى فيللا خاصة به، وترك الباب مفتوحاً. خاف وليد من الذهاب للفيللا، حتى لا يكون كميناً، وفكروا فى ضحية سابقة، ينوب عنهم فى الذهاب، ووقع الإختيار على معتز، وهددوه بفيديو قديم، فرضخ لهم. ذهب معتز للفيللا مسرعاً، ومعه علبة البيتزا، التى لم يتمكن من تناولها، وفى الفيللا شاهد رجلاً ومعه مسدس، وأطلق عليه النار، ولكن معتز إختبأ، وسقط الرجل صريعاً، وعندما دخل وليد وشاهد القتيل، ألقاه فى بلاعة الحديقة. فوجيئ الجميع بحضور زوجة صاحب الفيللا السيدة نجوي أبوالعلا (دينا الراقصة) والتى إكتشفت خيانة زوجها، وإستئجاره للفيللا لنزواته، وإعتقدت أن وليد ومعتز يساعدان زوجها، وهددتهما بمسدس، وكانت فى حالة هياج، وتتناول المهدءات، وعندما أخبراها بأنهما لصوص، وأرشداها لحقيبة النقود، دخلت هنا فجأة ليصدم الباب رأس نجوي، فتلقي مصرعها، ويتعصب وليد ويقذف بسكين الفاكهة فى الهواء، والتى تستقر فى الباب، ويتصادف وجود حارس الأمن خارج الباب يتصنت، فتصيبه السكين فى مقتل، فيقوم وليد بوضع الحارس ونجوي فى سيارة الأخيرة، ويلقي بها من إرتفاع فيحترقا، ويحاول الهرب مع هنا على الموتوسيكل الخاص بهم ومعهم حقيبة النقود، ولكن معتز يتشبث بالحقيبة، ويتم سحله وتتناثر الأموال فى الطريق، فيتركون معتز مصاباً بالطريق، ويهربون وحدهما، ليصطدما فى الطريق بخرتيت، وقد وضع بيضة كبيرة، ويطاردهما ويصيبهم، ويذهبان للمستشفي حيث يجدان معتز بها، والغريب أن الخرتيت لا يعيش فى مصر، كما أنه لا يبيض، ولكنها دعوة أم معتز، التى أصابت الجميع. ينتبه وليد وهنا لغضب أم معتز، فيقرران البحث عنها لنيل رضاها. لم يعرف وليد تليفون الست سعاد، ولا تليفون شركة السياحة التى سافرت معها، وعندما يصلون لمنزل معتز، يشاهدون رجال شلبي فى إنتظارهم، ويضطرون للتخفي بملابس منقبات، ليدخلوا المنزل، ويتذكر معتز أنه كتب إسم شركة السياحة على ورقة كوتشينة، تخص الساحر نائل (محمد رضوان)، ويقابلونه فى السيرك، وتحدث لهم العديد من المفارقات والمصائب، حتى عثروا على تليفون الشركة، وينتهي رصيد معتز، ويفصل تليفون هنا الشحن وينكسر تليفون وليد. وأخيراً تعود الأم سعاد، ليكتشفوا أن رجال شلبي، هم أبناء صديقة الأم سعاد، يحاولون الإتصال بمعتز، من أجل معرفة إسم المرهم الخاص بعلاج روماتيزم الست سعاد. إعتذر الجميع للست سعاد، والتى صفحت عنهم، ودعت لهم بالنجاح والخلاص من محنتهم، فيعثر البوليس على عنوان معتز من علبة البتزا، ويقبض على الجميع، ولكن الطب الشرعي يثبت أن رجل البلاعة كان مسجل خطر مصاب، حاول الإختباء فى الفيللا التى وجد بابها مفتوحاً، وأن نجوي ماتت بجرعة زائدة، وأن حارس الأمن قتل خطأ، وتمكن فريق من المحامين من إخراجهم بسنة مع إيقاف التنفيذ. وعندما نسي معتز كل ماسبق، وعاد لعقوق والدته، دعت عليه بأن يتشندل، فأصابه ومعه وليد وهنا، مالم يتوقعوه. (الدعوة عامة),False,1,https://www.open-epg.com/files/egypt1.xml
