provider,source,id,name,future_programmes,future_hours,desc_pct,url,reason
epgshare,EG1,إس.بي.سي.eg,إس بي سي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إل.بي.سي.eg,إل بي سي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إل.بي.سي.آي.eg,إل بي سي آي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إم.بي.سي.eg,إم بي سي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إم.بي.سي.2.eg,إم بي سي 2,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إم.بي.سي.4.eg,إم بي سي 4,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إم.بي.سي.5.eg,إم بي سي 5,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إم.بي.سي.أكشن.eg,إم بي سي أكشن,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إم.بي.سي.العراق.eg,إم بي سي العراق,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إم.بي.سي.بوليوود.eg,إم بي سي بوليوود,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إم.بي.سي.دراما.eg,إم بي سي دراما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إم.بي.سي.دراما.+.eg,إم بي سي دراما +,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إم.بي.سي.ماكس.eg,إم بي سي ماكس,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إم.بي.سي.مصر.eg,إم بي سي مصر,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إم.بي.سي.مصر.2.eg,إم بي سي مصر 2,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إم.تي.في.eg,إم تي في,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إي.تي.سي.eg,إي تي سي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إيه.آر.تي.أفلام.1.eg,إيه آر تي أفلام 1,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إيه.آر.تي.افلام.2.eg,إيه آر تي افلام 2,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إيه.آر.تي.حكايات.eg,إيه آر تي حكايات,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إيه.آر.تي.حكايات.2.eg,إيه آر تي حكايات 2,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إيه.آر.تي.سينما.eg,إيه آر تي سينما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,إيه.تي.في.eg,إيه تي في,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,ال.تي.في.eg,ال تي في,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,ال.دي.سي.eg,ال دي سي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الأردن.eg,الأردن,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الأولى.المغربية.eg,الأولى المغربية,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,البحرين.eg,البحرين,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,التلفزيون.العربي.2.eg,التلفزيون العربي 2,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الجديد.eg,الجديد,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الحياة.eg,الحياة,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الحياة.دراما.eg,الحياة دراما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الرشيد.eg,الرشيد,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,السعودية.eg,السعودية,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,السعيدة.eg,السعيدة,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,السومرية.eg,السومرية,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الشارقة.eg,الشارقة,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الشرقية.eg,الشرقية,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الشروق.الجزائرية.eg,الشروق الجزائرية,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الشمس.eg,الشمس,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الظفرة.eg,الظفرة,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,العراقية.eg,العراقية,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الفضائية.المصرية.eg,الفضائية المصرية,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,القاهرة.والناس.eg,القاهرة والناس,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,القاهرة.والناس.2.eg,القاهرة والناس 2,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,القرين.eg,القرين,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الكويت.eg,الكويت,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الكويت.دراما.eg,الكويت دراما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,المحور.eg,المحور,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,المصرية.eg,المصرية,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,المغربية.الثانية.eg,المغربية الثانية,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,المهرية.eg,المهرية,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,النهار.eg,النهار,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,النهار.دراما.eg,النهار دراما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الوطنية.1.eg,الوطنية 1,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,الوطنية.2.eg,الوطنية 2,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,اﻹمارات.eg,اﻹمارات,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,بي.إن.دراما.eg,بي إن دراما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,بي.إن.سيريس.eg,بي إن سيريس,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,بي.إن.سيريس.إتش.دي.2.eg,بي إن سيريس إتش دي 2,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,بي.إن.موفيز.أكشن.eg,بي إن موفيز أكشن,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,بي.إن.موفيز.بريمير.eg,بي إن موفيز بريمير,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,بي.إن.موفيز.دراما.eg,بي إن موفيز دراما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,بي.إن.موفيز.فاميلي.eg,بي إن موفيز فاميلي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,تلفزيون.حضرموت.eg,تلفزيون حضرموت,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,تلفزيون.سوريا.eg,تلفزيون سوريا,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,تن.eg,تن,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,دبي.eg,دبي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,دبي.زمان.eg,دبي زمان,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,دبي.وان.eg,دبي وان,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,دجلة.eg,دجلة,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,دي.إم.سي.eg,دي إم سي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,دي.إم.سي.دراما.eg,دي إم سي دراما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,ذكريات.eg,ذكريات,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,رؤيا.eg,رؤيا,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,روتانا.أفلام.بلاس.eg,روتانا أفلام بلاس,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,روتانا.خليجية.eg,روتانا خليجية,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,روتانا.دراما.eg,روتانا دراما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,روتانا.سينما.eg,روتانا سينما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,روتانا.سينما.مصر.eg,روتانا سينما مصر,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,روتانا.كلاسيك.eg,روتانا كلاسيك,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,روتانا.كوميدي.eg,روتانا كوميدي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,روتانا.كيدز.eg,روتانا كيدز,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,روتانا+.أتش.دي.eg,روتانا+ أتش دي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,زي.ألوان.eg,زي ألوان,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,ستار.موفيز.eg,ستار موفيز,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,ستار.ورلد.eg,ستار ورلد,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,سلام.eg,سلام,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,سما.eg,سما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,سما.دبي.eg,سما دبي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,سوريا.دراما.eg,سوريا دراما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,سي.بي.سي.eg,سي بي سي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,سي.بي.سي.دراما.eg,سي بي سي دراما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,سيما.eg,سيما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,صدى.البلد.eg,صدى البلد,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,صدى.البلد.2.eg,صدى البلد 2,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,صدى.البلد.دراما.eg,صدى البلد دراما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,عمان.eg,عمان,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,فوكس.eg,فوكس,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,فوكس.أكشن.موفيز.eg,فوكس أكشن موفيز,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,فوكس.موفيز.eg,فوكس موفيز,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,قطر.eg,قطر,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,قناة.مصر.الأولى.eg,قناة مصر الأولى,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,ماسبيرو.زمان.eg,ماسبيرو زمان,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,مساواة.eg,مساواة,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,ميكس.eg,ميكس,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,ميكس.بالعربي.eg,ميكس بالعربي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,ميكس.وان.eg,ميكس وان,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,ناشونال.جيوجرافيك.أبو.ظبي.eg,ناشونال جيوجرافيك أبو ظبي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,نايل.دراما.eg,نايل دراما,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,نايل.كوميدي.eg,نايل كوميدي,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,نايل.لايف.eg,نايل لايف,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,نتورك.بالعربية.eg,نتورك بالعربية,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,نسمة.eg,نسمة,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,EG1,يو.تي.في.eg,يو تي في,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_EG1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Al.Aan.TV.sa,Al Aan TV,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Al.Dafrah.TV.sa,Al Dafrah TV,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,AL.Hurra.HD.sa,AL Hurra HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,AL.Hurra.Iraq.HD.sa,AL Hurra Iraq HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Al.Qurain.HD.sa,Al Qurain HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Al.Roya.TV.sa,Al Roya TV,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Al.Safwa.sa,Al Safwa,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Al.Wosta.from.Al.Dhaid.sa,Al Wosta from Al Dhaid,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Alfa.Al.Yawm.sa,Alfa Al Yawm,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Alfa.Cinema.1.sa,Alfa Cinema 1,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Alfa.Cinema.2.sa,Alfa Cinema 2,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Alfa.Fann.sa,Alfa Fann,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Alfa.Series.+2.sa,Alfa Series +2,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Alfa.Series.Channel.sa,Alfa Series Channel,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,AlMamlaka.TV.sa,AlMamlaka TV,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,ANC.sa,ANC,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Animal.Planet.sa,Animal Planet,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Arirang.TV.sa,Arirang TV,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,B4U.Aflam.sa,B4U Aflam,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,B4U.Plus.sa,B4U Plus,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Bahrain.TV.sa,Bahrain TV,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,BBC.Arabic.sa,BBC Arabic,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,BBC.World.sa,BBC World,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Bloomberg.sa,Bloomberg,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Cartoon.Network.sa,Cartoon Network,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,CGTN.sa,CGTN,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,CGTN.Arabic.sa,CGTN Arabic,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Cine.Mo.sa,Cine Mo,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Cinema.One.Global.sa,Cinema One Global,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,CNBC.sa,CNBC,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,CNBC.Arabia.sa,CNBC Arabia,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,CNN.sa,CNN,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Crime.&.Investigation.Network.sa,Crime & Investigation Network,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Discovery.HD.sa,Discovery HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Discovery.ID.sa,Discovery ID,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Dubai.Racing.1.HD.sa,Dubai Racing 1 HD,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Dubai.Racing.3.sa,Dubai Racing 3,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,DWRR.101.9.sa,DWRR 101.9,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,DZMM.Teleradyo.sa,DZMM Teleradyo,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,E!.Entertainment.sa,E! Entertainment,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,Fatafeat.sa,Fatafeat,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,France.24.sa,France 24,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,France.24.English.sa,France 24 English,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
epgshare,SA1,GMA.Life.TV.sa,GMA Life TV,0,0.0,0.0,https://epgshare01.online/epgshare01/epg_ripper_SA1.xml.gz,ZERO_FUTURE_EPG
