provider,source,id,name,future_programmes,future_hours,desc_pct,sample_title,sample_desc,url
epgshare,AE1,MBC.3.ae,MBC 3,138,85.4,100.0,The Tom And Jerry Show,"Rick and Ginger aren't aware enough of the ongoing clashes and tricks between their cute pets; Tom, Jerry, and the bulldog Spike. Each animal has his unparalleled arsenal of tricks that is enough to beat the others. Stephen Stanton, Rick Zieff, Grey Griffin, Joey D'Auria, Kath Soucie, Darrell Van Citters, Stephanie Aurelio.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Majid.Kids.TV.HD.ae,Majid Kids TV HD,138,85.4,100.0,The Tom And Jerry Show,"Rick and Ginger aren't aware enough of the ongoing clashes and tricks between their cute pets; Tom, Jerry, and the bulldog Spike. Each animal has his unparalleled arsenal of tricks that is enough to beat the others. Stephen Stanton, Rick Zieff, Grey Griffin, Joey D'Auria, Kath Soucie, Darrell Van Citters, Stephanie Aurelio.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,CN.Arabic.ae,CN Arabic,138,85.4,100.0,The Tom And Jerry Show,"Rick and Ginger aren't aware enough of the ongoing clashes and tricks between their cute pets; Tom, Jerry, and the bulldog Spike. Each animal has his unparalleled arsenal of tricks that is enough to beat the others. Stephen Stanton, Rick Zieff, Grey Griffin, Joey D'Auria, Kath Soucie, Darrell Van Citters, Stephanie Aurelio.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Space.Toon.ae,Space Toon,204,85.0,100.0,Sally,Family Sally's world turns upside down when she learns of her father's death and bankruptcy while at boarding school. She struggles with her sudden transformation from a rich student to an orphaned maid at the school.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Rotana.Music.ae,Rotana Music,208,85.0,100.0,World Questions,". With terrorism entrenched and kidnapping and banditry on the rise, who can Nigerians trust to keep their country safe? And as elections approach, how can they separate the truth from the lies.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Rotana.Clip.ae,Rotana Clip,208,85.0,100.0,World Questions,". With terrorism entrenched and kidnapping and banditry on the rise, who can Nigerians trust to keep their country safe? And as elections approach, how can they separate the truth from the lies.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Mazzika.ae,Mazzika,208,85.0,100.0,World Questions,". With terrorism entrenched and kidnapping and banditry on the rise, who can Nigerians trust to keep their country safe? And as elections approach, how can they separate the truth from the lies.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Chada.TV.ae,Chada TV,208,85.0,100.0,World Questions,". With terrorism entrenched and kidnapping and banditry on the rise, who can Nigerians trust to keep their country safe? And as elections approach, how can they separate the truth from the lies.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,BBC.World.News.ae,BBC World News,208,85.0,100.0,World Questions,". With terrorism entrenched and kidnapping and banditry on the rise, who can Nigerians trust to keep their country safe? And as elections approach, how can they separate the truth from the lies.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,CNN.International.ae,CNN International,434,85.0,100.0,Talking Europe,", Episode 12. Politicians, activists and researchers debate the issues facing the EU and an interview a special guest.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,France.24.English.ae,France 24 English,434,85.0,100.0,Talking Europe,", Episode 12. Politicians, activists and researchers debate the issues facing the EU and an interview a special guest.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,NHK.World.Japan.ae,NHK World Japan,378,85.0,100.0,Design Ah! neo,Design is fun! Design feels good! Cutting-edge images and music guide children to enjoy exploring the ideas and tweaks in the designs all around us. An episode on Entrances.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,CGTN.ae,CGTN,160,85.0,100.0,Faces of Africa,. Faces of Africa is a topical magazine that showcases the diversity of the continent.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,MBC.Masr.Drama.HD.ae,MBC Masr Drama HD,58,86.3,100.0,I Want A Man,"Selim is married and has two daughters. His mother urges him to marry again and have a son, pushing his first wife to seek revenge and file for divorce, which causes a media uproar and becomes the talk of the town. Eyad Nassar, Mariam Hassan.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,MBC.Iraq.HD.ae,MBC Iraq HD,109,85.0,100.0,The Family,"Not only does coincidence bring together the mysterious businessman Aslan and psychotherapist Devin, but they also share the same psychological traumas caused by their families. Therefore, they try to establish a life together despite the suffering. Kivanç Tatlitug, Serenay Sarikaya, Nur Surer, Nejat Isler, Canan Erguder, Ahmet Katiksiz, Hakan Bonomo, Kivanc Tatlitug.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,TV5.Monde.ae,TV5 Monde,154,87.0,100.0,LE JOURNAL DE LA RTBF,. Complete international news roundup presented by the RTBF news staff.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,KBS.World.ae,KBS World,98,85.2,100.0,Two Days and One Night,". Two Days and One Night. Kim Jong-min, Lee Soo-geun, Eun Ji-won, Ho-Dong Kang, Lee Seung-gi, Dae-won Kim, Yeon Jeong-hun, Moon Se-yoon, M.C. Mong.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Oula.ae,Al Oula,89,86.0,100.0,From Maspero,"Bringing together some of the country's leading media personalities, this talk show aims to refresh the national broadcaster's programming by tackling social issues, exploring the concerns of the Egyptian street, and discussing the day's most important events. Ramy Radwan.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Thanya.ae,Al Thanya,83,85.5,100.0,Al Hayat's Kitchen,"Chef Aya Hosny cooks the most delicious meals and desserts from our Arab and international cuisines, and gives us golden tips for preparing dishes in successful and effective way Yasser Assem, Basma Al Sebaay, Aya Hosny, Yaser Asem.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Masriyah.ae,Al Masriyah,83,85.5,100.0,Al Hayat's Kitchen,"Chef Aya Hosny cooks the most delicious meals and desserts from our Arab and international cuisines, and gives us golden tips for preparing dishes in successful and effective way Yasser Assem, Basma Al Sebaay, Aya Hosny, Yaser Asem.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Shams.TV.ae,Al Shams TV,83,85.5,100.0,Al Hayat's Kitchen,"Chef Aya Hosny cooks the most delicious meals and desserts from our Arab and international cuisines, and gives us golden tips for preparing dishes in successful and effective way Yasser Assem, Basma Al Sebaay, Aya Hosny, Yaser Asem.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Hayah.HD.ae,Al Hayah HD,83,85.5,100.0,Al Hayat's Kitchen,"Chef Aya Hosny cooks the most delicious meals and desserts from our Arab and international cuisines, and gives us golden tips for preparing dishes in successful and effective way Yasser Assem, Basma Al Sebaay, Aya Hosny, Yaser Asem.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Hayah.2.ae,Al Hayah 2,89,87.2,100.0,May's Kitchen,"May Yacoubi brings creativity, passion, and expertise to her cuisine. She also shares delightful moments while cooking her best dishes. Mai El-Yaakouby, May Yacoubi.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Kahera.Wal.Nas.ae,Al Kahera Wal Nas,89,87.2,100.0,May's Kitchen,"May Yacoubi brings creativity, passion, and expertise to her cuisine. She also shares delightful moments while cooking her best dishes. Mai El-Yaakouby, May Yacoubi.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Kahera.Wal.Nas.2.ae,Al Kahera Wal Nas 2,70,85.1,100.0,Arabic Movie,Drama A library of great and enjoyable films that have an immortal mark on the memory of Arab cinema.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Nahar.TV.ae,Al Nahar TV,95,86.0,100.0,Maliha,"The Palestinian Mileha faces challenges and difficulties as she loses her family and her house and is forced to flee to Egypt, but her dream of returning to her homeland never dies. Diab , Mervat Amin, Ashraf Zaki, Hanan Suleiman, Amir Al Masry, Amr Arafa, Rasha Al Gazzar, Diab, Sereen Khass, Amir El Masry.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,On.E.HD.ae,On E HD,64,85.0,100.0,The Classico,"Debate The latest local and international events related to football and sporting issues. With football experts, viewers can get a deeper analysis of their most concerned sports events. Seham Saleh, Mostafa Badran.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,El.Mehwar.HD.ae,El Mehwar HD,79,85.0,100.0,Secret File,"Counsellor Yahya Ezz Al Din tries desperately to expose the involvement of the Al Maliki family in suspicious transactions, which provokes a bloody conflict that might affect the lives of his loved ones. hany salama, Mohsen Mohy Aldin, Maged Elmasry, Nedal Al Shafei, Aicha Ben Ahmed, Edward, Dina, Donia Abdalaziz, Mahmoud Haggag, Hassan El-Balassi, Hani Salama, Maged Al Masry, Nedal Al shafey, Nedal Al shafe'y, Hany Salama, Nedal Al Shafe'y, Aicha Ben Ahmad, Donia Abd Al Aziz, Mohsen Mohy Al Din, Hassan El Balassi.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Nile.Life.ae,Nile Life,86,85.0,100.0,A Delicious Dish,"Show Chef Asma prepares classic Egyptian dishes with modern twists, presenting them in a clear and effortless style that makes their steps easier for viewers to implement.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Sada.El.Balad.2.ae,Sada El Balad 2,94,85.0,100.0,The Country's Morning,"Delving into the most prominent Egyptian, Arab, and international issues, while also featuring a variety of diverse segments that cover everything from current traffic updates and weather forecasts to topics of general public interest. Dina Ramez, Rasha Magdy.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Ten.ae,Ten,90,86.0,100.0,Ten Hollywood,"Debate An enjoyable journey into the world of Hollywood cinema, exploring its rich history, how it began and flourished, and how a number of Arab artists and stars have contributed to its creation and progress to this day. Mico Saad.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Egyptian.TV.HD.ae,Egyptian TV HD,86,85.0,100.0,أخبار,No Desription Available.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Kahera.3.ae,Al Kahera 3,86,85.0,100.0,أخبار,No Desription Available.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Kanal.4.ae,Al Kanal 4,86,85.0,100.0,أخبار,No Desription Available.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Askandria.5.ae,Al Askandria 5,86,85.0,100.0,أخبار,No Desription Available.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Delta.6.ae,Al Delta 6,86,85.0,100.0,أخبار,No Desription Available.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Saeed.7.ae,Al Saeed 7,86,85.0,100.0,أخبار,No Desription Available.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Teba.8.ae,Teba 8,86,85.0,100.0,أخبار,No Desription Available.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Extra.live.ae,Extra live,86,85.0,100.0,أخبار,No Desription Available.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Ghad.ae,Al Ghad,86,85.0,100.0,أخبار,No Desription Available.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Fujairah.HD.ae,Fujairah HD,83,85.0,100.0,Love Between The Lines,"Saleh's life deteriorates after a car accident, as his wife Latifa seizes the opportunity to control everything, even her sons, but this will not continue. Ibrahim Alharbi, Basima Hamada, Basema Hamada, Ibrahim Al Harbi.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Saudi.Thikrayat.ae,Saudi Thikrayat,108,85.0,100.0,A Play,Comedy A remarkable play show for the most famous and popular artists.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Saudia.Alaan.TV.ae,Saudia Alaan TV,135,86.7,100.0,Laugh Time,"Mohamed Al Hamely hosts Kuwaiti actors to discuss their careers and he performs with them comedy scenes for an audience that cheers them on. Mohamed Al Hamely, Mohamed Al Hamly.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Bahrain.TV.HD.ae,Bahrain TV HD,135,86.7,100.0,Laugh Time,"Mohamed Al Hamely hosts Kuwaiti actors to discuss their careers and he performs with them comedy scenes for an audience that cheers them on. Mohamed Al Hamely, Mohamed Al Hamly.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Bahrain.International.ae,Bahrain International,135,86.7,100.0,Laugh Time,"Mohamed Al Hamely hosts Kuwaiti actors to discuss their careers and he performs with them comedy scenes for an audience that cheers them on. Mohamed Al Hamely, Mohamed Al Hamly.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Rai.TV.ae,Al Rai TV,135,86.7,100.0,Laugh Time,"Mohamed Al Hamely hosts Kuwaiti actors to discuss their careers and he performs with them comedy scenes for an audience that cheers them on. Mohamed Al Hamely, Mohamed Al Hamly.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Kuwait.TV.2.HD.ae,Kuwait TV 2 HD,163,85.0,100.0,Indicators,"Debate Latest economic news and trends from Oman and the world, revealing crucial financial indicators and their effects on markets and economies.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Kuwait.Al.Akhbar.ae,Kuwait Al Akhbar,163,85.0,100.0,Indicators,"Debate Latest economic news and trends from Oman and the world, revealing crucial financial indicators and their effects on markets and economies.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Oman.TV.HD.ae,Oman TV HD,163,85.0,100.0,Indicators,"Debate Latest economic news and trends from Oman and the world, revealing crucial financial indicators and their effects on markets and economies.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Oman.TV.Mubasher.HD.ae,Oman TV Mubasher HD,87,85.0,100.0,The Doctrine Of Islamic Economy,Religion Sheikh Ali Mohy Al Din examines all aspects of the economy and material transactions that raise questions among Muslims. Sheikh Ali Mohie al Deen.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Rayyan.HD.ae,Al Rayyan HD,87,85.0,100.0,The Doctrine Of Islamic Economy,Religion Sheikh Ali Mohy Al Din examines all aspects of the economy and material transactions that raise questions among Muslims. Sheikh Ali Mohie al Deen.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Qatar.TV.HD.ae,Qatar TV HD,100,92.0,100.0,In His Footsteps,"History The Sheikh delves into the life of the Prophet Muhammad - may God's prayers and peace be upon him - blending inspiration and education. The Sheikh also presents some prophetic stories, values, and Muhammadan qualities, setting his example for Muslims to follow. Sheikh Shahr Al Shahwani, Shaqar Al Shahwani.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Qatar.2.HD.ae,Qatar 2 HD,155,85.5,100.0,In His Footsteps,"History The Sheikh delves into the life of the Prophet Muhammad - may God's prayers and peace be upon him - blending inspiration and education. The Sheikh also presents some prophetic stories, values, and Muhammadan qualities, setting his example for Muslims to follow. Sheikh Shahr Al Shahwani, Shaqar Al Shahwani.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Yemen.TV.ae,Yemen TV,87,93.0,100.0,Songs,"Musical Comedy A collection of the most popular, widely acclaimed, and enduringly beloved musical tracks that have captured the hearts of audiences across generations.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Aden.TV.ae,Aden TV,87,93.0,100.0,Songs,"Musical Comedy A collection of the most popular, widely acclaimed, and enduringly beloved musical tracks that have captured the hearts of audiences across generations.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Yemen.Shabab.ae,Yemen Shabab,87,93.0,100.0,Songs,"Musical Comedy A collection of the most popular, widely acclaimed, and enduringly beloved musical tracks that have captured the hearts of audiences across generations.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Reef.AlYemen.ae,Reef AlYemen,87,93.0,100.0,Songs,"Musical Comedy A collection of the most popular, widely acclaimed, and enduringly beloved musical tracks that have captured the hearts of audiences across generations.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Aoula.ae,Al Aoula,143,85.1,100.0,Al boyout assrar,No Desription Available.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,2M.Monde.ae,2M Monde,130,86.0,100.0,2M Morning,"Show Getting the expert tips and inspiration across all areas of life, discovering the most effective ways to stay healthy and radiant inside and out, and learning how to prepare a variety of delicious, nutritious meals with easy-to-follow recipes. Samira El Beloui.",https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Canal.Algerie.ae,Canal Algerie,116,85.5,100.0,Echorouk's Morning,People Daily morning show that discusses various topics that concern the Algerian citizen and hosts experts in different fields.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Algérie.4.ae,Algérie 4,116,85.5,100.0,Echorouk's Morning,People Daily morning show that discusses various topics that concern the Algerian citizen and hosts experts in different fields.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Algérie.6.HD.ae,Algérie 6 HD,116,85.5,100.0,Echorouk's Morning,People Daily morning show that discusses various topics that concern the Algerian citizen and hosts experts in different fields.,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
